# TileX TileY ObjIdx X_local Y_local
1568 3136 71 217.06 168.39
1568 3136 72 95.48 172.66
1568 3136 73 182.70 174.69
1568 3136 74 21.32 176.18
1568 3136 75 220.00 175.06
1568 3136 76 152.33 180.28
1568 3136 77 124.29 176.46
1568 3136 78 180.47 182.49
1568 3136 79 51.33 185.65
1568 3136 80 218.81 192.39
1568 3136 81 219.98 186.82
1568 3136 82 144.67 196.68
1568 3136 83 132.30 199.30
1568 3136 84 88.32 200.68
1568 3136 85 206.67 201.66
1568 3136 86 21.08 189.18
1568 3136 87 23.69 210.71
1568 3136 88 113.85 206.40
1568 3136 89 195.03 206.62
1568 3136 90 183.21 209.97
1568 3136 91 137.64 215.32
1568 3136 92 195.68 214.28
1568 3136 93 207.39 219.79
1568 3136 94 49.89 220.63
1680 3136 1 46.64 1.30
1680 3136 2 130.64 2.69
1680 3136 3 93.39 3.46
1680 3136 4 199.30 5.68
1680 3136 5 80.62 12.77
1680 3136 6 175.61 19.51
1680 3136 7 144.69 20.63
1680 3136 8 91.63 23.28
1680 3136 9 4.04 19.46
1680 3136 10 223.13 26.66
1680 3136 11 121.29 15.36
1680 3136 12 32.26 27.00
1680 3136 13 157.30 29.64
1680 3136 14 154.32 30.34
1680 3136 15 7.14 31.92
1680 3136 16 67.61 25.60
1680 3136 17 83.33 35.32
1680 3136 18 151.62 37.02
1680 3136 19 39.48 41.53
1680 3136 20 203.50 45.00
1680 3136 21 216.55 50.48
1680 3136 22 146.55 52.55
1680 3136 23 169.49 55.46
1680 3136 24 55.46 61.50
1680 3136 25 140.68 61.69
1680 3136 26 74.79 51.67
1680 3136 27 210.71 64.68
1680 3136 28 6.05 64.45
1680 3136 29 202.33 65.31
1680 3136 30 163.21 69.06
1680 3136 31 143.87 72.13
1680 3136 32 7.35 75.31
1680 3136 33 89.01 66.50
1680 3136 34 135.27 78.34
1680 3136 35 58.50 75.54
1680 3136 36 15.16 84.64
1680 3136 37 145.36 82.19
1680 3136 38 70.29 91.29
1680 3136 39 212.68 94.63
1680 3136 40 169.38 100.22
1680 3136 41 140.65 95.91
1680 3136 42 193.48 103.57
1680 3136 43 177.17 103.59
1680 3136 44 11.54 110.44
1680 3136 45 49.52 114.45
1680 3136 46 90.40 113.25
1680 3136 47 100.20 109.29
1680 3136 48 77.30 116.34
1680 3136 49 206.33 118.30
1680 3136 50 202.32 119.34
1680 3136 51 148.50 108.19
1680 3136 52 25.59 120.77
1680 3136 53 3.33 131.32
1680 3136 54 94.82 124.71
1680 3136 55 156.52 133.67
1680 3136 56 174.14 129.77
1680 3136 57 109.20 129.49
1680 3136 58 101.01 140.00
1680 3136 59 159.71 141.27
1680 3136 60 199.55 136.25
1680 3136 61 192.99 144.29
1680 3136 62 67.17 128.43
1680 3136 63 118.35 143.72
1680 3136 64 134.14 151.30
1680 3136 65 68.83 151.88
1680 3136 66 128.77 149.86
1680 3136 67 126.97 154.49
1680 3136 68 192.85 157.01
1680 3136 69 91.90 158.95
1680 3136 70 105.06 168.39
1680 3136 71 70.70 174.69
1680 3136 72 173.23 173.99
1680 3136 73 108.00 175.06
1680 3136 74 40.33 180.28
1680 3136 75 12.29 176.46
1680 3136 76 68.47 182.49
1680 3136 77 106.81 192.39
1680 3136 78 107.98 186.82
1680 3136 79 193.51 195.50
1680 3136 80 32.67 196.68
1680 3136 81 136.84 196.11
1680 3136 82 20.30 199.30
1680 3136 83 94.67 201.66
1680 3136 84 166.27 196.12
1680 3136 85 139.64 205.32
1680 3136 86 1.85 206.40
1680 3136 87 83.03 206.62
1680 3136 88 155.71 211.62
1680 3136 89 71.21 209.97
1680 3136 90 191.44 214.60
1680 3136 91 200.00 211.77
1680 3136 92 217.05 199.30
1680 3136 93 25.64 215.32
1680 3136 94 115.37 198.81
1680 3136 95 214.31 217.34
1680 3136 96 207.15 194.36
1680 3136 97 83.68 214.28
1680 3136 98 95.39 219.79
1792 3136 1 18.64 2.69
1792 3136 2 87.30 5.68
1792 3136 3 180.82 5.40
1792 3136 4 180.30 18.32
1792 3136 5 63.61 19.51
1792 3136 6 32.69 20.63
1792 3136 7 188.96 21.49
1792 3136 8 157.64 2.52
1792 3136 9 133.28 25.65
1792 3136 10 111.13 26.66
1792 3136 11 9.29 15.36
1792 3136 12 147.52 28.47
1792 3136 13 200.67 28.33
1792 3136 14 152.12 24.46
1792 3136 15 166.52 30.46
1792 3136 16 45.30 29.64
1792 3136 17 42.32 30.34
1792 3136 18 119.17 25.54
1792 3136 19 204.62 33.30
1792 3136 20 120.31 37.32
1792 3136 21 39.62 37.02
1792 3136 22 210.97 29.67
1792 3136 23 198.20 38.97
1792 3136 24 91.50 45.00
1792 3136 25 126.58 34.84
1792 3136 26 104.55 50.48
1792 3136 27 192.32 51.31
1792 3136 28 34.55 52.55
1792 3136 29 136.98 53.76
1792 3136 30 57.49 55.46
1792 3136 31 182.19 50.04
1792 3136 32 28.68 61.69
1792 3136 33 98.71 64.68
1792 3136 34 90.33 65.31
1792 3136 35 51.21 69.06
1792 3136 36 31.87 72.13
1792 3136 37 23.27 78.34
1792 3136 38 144.99 77.51
1792 3136 39 143.04 74.92
1792 3136 40 214.94 82.45
1792 3136 41 33.36 82.19
1792 3136 42 139.67 86.83
1792 3136 43 112.78 96.56
1792 3136 44 164.48 97.46
1792 3136 45 100.68 94.63
1792 3136 46 57.38 100.22
1792 3136 47 28.65 95.91
1792 3136 48 81.48 103.57
1792 3136 49 65.17 103.59
1792 3136 50 201.50 110.52
1792 3136 51 169.89 113.30
1792 3136 52 115.70 117.79
1792 3136 53 162.16 117.69
1792 3136 54 94.33 118.30
1792 3136 55 193.77 114.57
1792 3136 56 90.32 119.34
1792 3136 57 217.82 119.63
1792 3136 58 124.32 120.29
1792 3136 59 36.50 108.19
1792 3136 60 44.52 133.67
1792 3136 61 62.14 129.77
1792 3136 62 165.45 130.79
1792 3136 63 203.00 137.01
1792 3136 64 47.71 141.27
1792 3136 65 87.55 136.25
1792 3136 66 157.50 145.50
1792 3136 67 80.99 144.29
1792 3136 68 6.35 143.72
1792 3136 69 159.21 151.62
1792 3136 70 22.14 151.30
1792 3136 71 16.77 149.86
1792 3136 72 14.97 154.49
1792 3136 73 186.94 159.45
1792 3136 74 80.85 157.01
1792 3136 75 135.49 166.47
1792 3136 76 143.99 162.99
1792 3136 77 206.22 160.01
1792 3136 78 196.35 168.79
1792 3136 79 61.23 173.99
1792 3136 80 173.43 175.23
1792 3136 81 160.79 183.39
1792 3136 82 81.51 195.50
1792 3136 83 129.56 195.50
1792 3136 84 24.84 196.11
1792 3136 85 166.30 202.68
1792 3136 86 54.27 196.12
1792 3136 87 27.64 205.32
1792 3136 88 43.71 211.62
1792 3136 89 79.44 214.60
1792 3136 90 88.00 211.77
1792 3136 91 105.05 199.30
1792 3136 92 3.37 198.81
1792 3136 93 102.31 217.34
1792 3136 94 95.15 194.36
1792 3136 95 139.59 218.80
1904 3136 1 161.20 2.62
1904 3136 2 202.49 0.98
1904 3136 3 68.82 5.40
1904 3136 4 141.95 8.95
1904 3136 5 163.25 11.39
1904 3136 6 170.32 16.64
1904 3136 7 68.30 18.32
1904 3136 8 76.96 21.49
1904 3136 9 209.18 18.15
1904 3136 10 45.64 2.52
1904 3136 11 21.28 25.65
1904 3136 12 35.52 28.47
1904 3136 13 88.67 28.33
1904 3136 14 40.12 24.46
1904 3136 15 54.52 30.46
1904 3136 16 191.93 35.00
1904 3136 17 7.17 25.54
1904 3136 18 92.62 33.30
1904 3136 19 211.37 31.86
1904 3136 20 8.31 37.32
1904 3136 21 133.06 26.38
1904 3136 22 98.97 29.67
1904 3136 23 86.20 38.97
1904 3136 24 220.52 45.51
1904 3136 25 115.53 47.53
1904 3136 26 14.58 34.84
1904 3136 27 80.32 51.31
1904 3136 28 24.98 53.76
1904 3136 29 179.73 51.48
1904 3136 30 70.19 50.04
1904 3136 31 202.50 59.54
1904 3136 32 134.32 59.29
1904 3136 33 175.20 72.78
1904 3136 34 155.47 79.54
1904 3136 35 32.99 77.51
1904 3136 36 148.15 78.19
1904 3136 37 174.69 80.71
1904 3136 38 31.04 74.92
1904 3136 39 102.94 82.45
1904 3136 40 27.67 86.83
1904 3136 41 209.19 85.73
1904 3136 42 219.43 91.80
1904 3136 43 0.78 96.56
1904 3136 44 143.69 94.01
1904 3136 45 52.48 97.46
1904 3136 46 89.50 110.52
1904 3136 47 57.89 113.30
1904 3136 48 155.10 104.49
1904 3136 49 3.70 117.79
1904 3136 50 50.16 117.69
1904 3136 51 168.50 118.49
1904 3136 52 81.77 114.57
1904 3136 53 105.82 119.63
1904 3136 54 114.55 115.24
1904 3136 55 12.32 120.29
1904 3136 56 215.74 125.33
1904 3136 57 212.68 130.32
1904 3136 58 185.05 132.21
1904 3136 59 194.02 109.35
1904 3136 60 53.45 130.79
1904 3136 61 91.00 137.01
1904 3136 62 126.90 135.27
1904 3136 63 45.50 145.50
1904 3136 64 203.53 136.44
1904 3136 65 199.66 146.87
1904 3136 66 47.21 151.62
1904 3136 67 182.12 144.58
1904 3136 68 149.65 157.65
1904 3136 69 74.94 159.45
1904 3136 70 145.32 160.28
1904 3136 71 137.50 160.97
1904 3136 72 159.50 160.89
1904 3136 73 23.49 166.47
1904 3136 74 31.99 162.99
1904 3136 75 94.22 160.01
1904 3136 76 168.49 168.52
1904 3136 77 84.35 168.79
1904 3136 78 149.56 168.31
1904 3136 79 156.92 174.33
1904 3136 80 61.43 175.23
1904 3136 81 204.00 168.43
1904 3136 82 192.90 175.67
1904 3136 83 170.76 178.97
1904 3136 84 124.18 179.78
1904 3136 85 48.79 183.39
1904 3136 86 146.27 172.82
1904 3136 87 126.77 190.18
1904 3136 88 17.56 195.50
1904 3136 89 137.06 180.37
1904 3136 90 54.30 202.68
1904 3136 91 127.45 208.51
1904 3136 92 217.48 210.51
1904 3136 93 162.40 214.39
1904 3136 94 213.92 219.97
1904 3136 95 27.59 218.80
2016 3136 1 49.20 2.62
2016 3136 2 187.70 3.68
2016 3136 3 90.49 0.98
2016 3136 4 168.69 4.67
2016 3136 5 29.95 8.95
2016 3136 6 51.25 11.39
2016 3136 7 58.32 16.64
2016 3136 8 215.69 21.65
2016 3136 9 183.00 20.08
2016 3136 10 97.18 18.15
2016 3136 11 79.93 35.00
2016 3136 12 99.37 31.86
2016 3136 13 197.99 37.49
2016 3136 14 21.06 26.38
2016 3136 15 141.38 41.59
2016 3136 16 207.96 40.92
2016 3136 17 108.52 45.51
2016 3136 18 118.78 41.79
2016 3136 19 3.53 47.53
2016 3136 20 177.75 53.73
2016 3136 21 202.58 53.78
2016 3136 22 67.73 51.48
2016 3136 23 90.50 59.54
2016 3136 24 22.32 59.29
2016 3136 25 164.24 65.99
2016 3136 26 155.34 70.69
2016 3136 27 210.80 69.78
2016 3136 28 63.20 72.78
2016 3136 29 117.54 78.48
2016 3136 30 43.47 79.54
2016 3136 31 36.15 78.19
2016 3136 32 62.69 80.71
2016 3136 33 213.48 80.50
2016 3136 34 132.77 83.41
2016 3136 35 189.78 82.98
2016 3136 36 152.34 88.35
2016 3136 37 218.01 89.50
2016 3136 38 97.19 85.73
2016 3136 39 107.43 91.80
2016 3136 40 185.54 95.54
2016 3136 41 31.69 94.01
2016 3136 42 197.02 105.50
2016 3136 43 208.87 101.16
2016 3136 44 172.92 106.21
2016 3136 45 198.48 115.44
2016 3136 46 43.10 104.49
2016 3136 47 56.50 118.49
2016 3136 48 137.42 116.39
2016 3136 49 2.55 115.24
2016 3136 50 141.53 120.46
2016 3136 51 148.05 111.07
2016 3136 52 103.74 125.33
2016 3136 53 100.68 130.32
2016 3136 54 73.05 132.21
2016 3136 55 186.94 134.74
2016 3136 56 82.02 109.35
2016 3136 57 14.90 135.27
2016 3136 58 154.49 137.25
2016 3136 59 91.53 136.44
2016 3136 60 87.66 146.87
2016 3136 61 186.65 147.26
2016 3136 62 139.36 147.91
2016 3136 63 70.12 144.58
2016 3136 64 205.45 155.18
2016 3136 65 37.65 157.65
2016 3136 66 33.32 160.28
2016 3136 67 112.98 165.00
2016 3136 68 194.70 153.56
2016 3136 69 119.78 158.41
2016 3136 70 25.50 160.97
2016 3136 71 47.50 160.89
2016 3136 72 221.04 156.93
2016 3136 73 176.57 164.31
2016 3136 74 56.49 168.52
2016 3136 75 217.49 169.47
2016 3136 76 143.73 170.95
2016 3136 77 37.56 168.31
2016 3136 78 44.92 174.33
2016 3136 79 92.00 168.43
2016 3136 80 80.90 175.67
2016 3136 81 164.76 181.42
2016 3136 82 206.68 181.70
2016 3136 83 58.76 178.97
2016 3136 84 186.78 179.03
2016 3136 85 12.18 179.78
2016 3136 86 34.27 172.82
2016 3136 87 134.32 185.66
2016 3136 88 14.77 190.18
2016 3136 89 25.06 180.37
2016 3136 90 15.45 208.51
2016 3136 91 105.48 210.51
2016 3136 92 137.31 212.69
2016 3136 93 147.43 211.76
2016 3136 94 50.40 214.39
2016 3136 95 166.80 214.07
2016 3136 96 101.92 219.97
2128 3136 1 75.70 3.68
2128 3136 2 56.69 4.67
2128 3136 3 135.32 12.37
2128 3136 4 103.69 21.65
2128 3136 5 223.30 21.29
2128 3136 6 177.31 19.92
2128 3136 7 71.00 20.08
2128 3136 8 195.65 25.21
2128 3136 9 85.99 37.49
2128 3136 10 122.28 29.22
2128 3136 11 29.38 41.59
2128 3136 12 128.25 42.63
2128 3136 13 95.96 40.92
2128 3136 14 156.66 44.33
2128 3136 15 6.78 41.79
2128 3136 16 165.50 48.49
2128 3136 17 136.48 37.17
2128 3136 18 65.75 53.73
2128 3136 19 90.58 53.78
2128 3136 20 160.26 54.72
2128 3136 21 195.45 58.51
2128 3136 22 181.53 48.04
2128 3136 23 151.77 55.34
2128 3136 24 197.00 62.50
2128 3136 25 135.90 60.08
2128 3136 26 52.24 65.99
2128 3136 27 43.34 70.69
2128 3136 28 98.80 69.78
2128 3136 29 139.16 70.09
2128 3136 30 5.54 78.48
2128 3136 31 165.69 79.69
2128 3136 32 101.48 80.50
2128 3136 33 189.00 81.98
2128 3136 34 20.77 83.41
2128 3136 35 77.78 82.98
2128 3136 36 40.34 88.35
2128 3136 37 106.01 89.50
2128 3136 38 154.24 92.76
2128 3136 39 73.54 95.54
2128 3136 40 85.02 105.50
2128 3136 41 96.87 101.16
2128 3136 42 175.81 105.80
2128 3136 43 60.92 106.21
2128 3136 44 157.98 114.49
2128 3136 45 129.56 112.68
2128 3136 46 86.48 115.44
2128 3136 47 25.42 116.39
2128 3136 48 29.53 120.46
2128 3136 49 36.05 111.07
2128 3136 50 138.63 121.32
2128 3136 51 207.32 128.29
2128 3136 52 165.42 125.86
2128 3136 53 200.68 129.28
2128 3136 54 131.32 131.30
2128 3136 55 74.94 134.74
2128 3136 56 216.13 121.22
2128 3136 57 212.03 138.21
2128 3136 58 122.89 133.52
2128 3136 59 42.49 137.25
2128 3136 60 159.07 131.06
2128 3136 61 174.98 145.68
2128 3136 62 123.52 143.77
2128 3136 63 74.65 147.26
2128 3136 64 27.36 147.91
2128 3136 65 93.45 155.18
2128 3136 66 0.98 165.00
2128 3136 67 82.70 153.56
2128 3136 68 7.78 158.41
2128 3136 69 109.04 156.93
2128 3136 70 64.57 164.31
2128 3136 71 105.49 169.47
2128 3136 72 144.52 171.51
2128 3136 73 31.73 170.95
2128 3136 74 158.19 165.39
2128 3136 75 203.04 180.49
2128 3136 76 52.76 181.42
2128 3136 77 94.68 181.70
2128 3136 78 74.78 179.03
2128 3136 79 22.32 185.66
2128 3136 80 176.66 189.33
2128 3136 81 156.67 190.32
2128 3136 82 190.30 198.56
2128 3136 83 25.31 212.69
2128 3136 84 35.43 211.76
2128 3136 85 54.80 214.07
2128 3136 86 174.31 221.63
2240 3136 1 121.33 5.33
2240 3136 2 177.29 11.74
2240 3136 3 23.32 12.37
2240 3136 4 111.30 21.29
2240 3136 5 65.31 19.92
2240 3136 6 173.73 23.83
2240 3136 7 83.65 25.21
2240 3136 8 184.99 35.05
2240 3136 9 10.28 29.22
2240 3136 10 16.25 42.63
2240 3136 11 44.66 44.33
2240 3136 12 53.50 48.49
2240 3136 13 133.15 23.32
2240 3136 14 202.70 54.66
2240 3136 15 24.48 37.17
2240 3136 16 48.26 54.72
2240 3136 17 83.45 58.51
2240 3136 18 69.53 48.04
2240 3136 19 183.26 57.99
2240 3136 20 39.77 55.34
2240 3136 21 142.38 55.61
2240 3136 22 171.05 69.00
2240 3136 23 85.00 62.50
2240 3136 24 23.90 60.08
2240 3136 25 200.23 61.40
2240 3136 26 27.16 70.09
2240 3136 27 53.69 79.69
2240 3136 28 77.00 81.98
2240 3136 29 186.74 84.34
2240 3136 30 140.60 83.19
2240 3136 31 42.24 92.76
2240 3136 32 137.49 95.46
2240 3136 33 112.96 75.39
2240 3136 34 153.42 106.51
2240 3136 35 63.81 105.80
2240 3136 36 45.98 114.49
2240 3136 37 17.56 112.68
2240 3136 38 26.63 121.32
2240 3136 39 222.66 124.32
2240 3136 40 176.69 126.32
2240 3136 41 183.64 126.27
2240 3136 42 95.32 128.29
2240 3136 43 192.12 103.48
2240 3136 44 53.42 125.86
2240 3136 45 88.68 129.28
2240 3136 46 19.32 131.30
2240 3136 47 104.13 121.22
2240 3136 48 128.70 133.19
2240 3136 49 100.03 138.21
2240 3136 50 10.89 133.52
2240 3136 51 47.07 131.06
2240 3136 52 62.98 145.68
2240 3136 53 11.52 143.77
2240 3136 54 135.32 147.84
2240 3136 55 153.05 150.94
2240 3136 56 208.53 158.51
2240 3136 57 156.39 155.23
2240 3136 58 159.47 160.52
2240 3136 59 118.30 163.69
2240 3136 60 218.28 165.29
2240 3136 61 196.06 167.99
2240 3136 62 32.52 171.51
2240 3136 63 46.19 165.39
2240 3136 64 178.52 177.54
2240 3136 65 91.04 180.49
2240 3136 66 158.90 183.58
2240 3136 67 64.66 189.33
2240 3136 68 44.67 190.32
2240 3136 69 220.15 193.14
2240 3136 70 78.30 198.56
2240 3136 71 190.45 203.51
2240 3136 72 177.49 215.53
2240 3136 73 140.62 219.83
2240 3136 74 62.31 221.63
2240 3136 75 205.59 217.06
2352 3136 1 144.31 1.67
2352 3136 2 205.98 2.51
2352 3136 3 9.33 5.33
2352 3136 4 132.98 5.98
2352 3136 5 221.30 11.71
2352 3136 6 65.29 11.74
2352 3136 7 214.76 15.00
2352 3136 8 184.00 20.45
2352 3136 9 61.73 23.83
2352 3136 10 220.56 21.50
2352 3136 11 138.71 29.22
2352 3136 12 162.24 29.63
2352 3136 13 199.63 30.34
2352 3136 14 173.19 34.60
2352 3136 15 72.99 35.05
2352 3136 16 134.96 42.65
2352 3136 17 158.04 44.19
2352 3136 18 21.15 23.32
2352 3136 19 90.70 54.66
2352 3136 20 136.22 52.22
2352 3136 21 151.98 53.84
2352 3136 22 117.32 57.03
2352 3136 23 218.76 59.42
2352 3136 24 71.26 57.99
2352 3136 25 30.38 55.61
2352 3136 26 125.01 56.71
2352 3136 27 133.48 63.50
2352 3136 28 59.05 69.00
2352 3136 29 88.23 61.40
2352 3136 30 118.52 67.17
2352 3136 31 176.51 76.01
2352 3136 32 209.38 78.70
2352 3136 33 157.23 83.60
2352 3136 34 74.74 84.34
2352 3136 35 28.60 83.19
2352 3136 36 170.48 89.43
2352 3136 37 152.12 91.37
2352 3136 38 25.49 95.46
2352 3136 39 0.96 75.39
2352 3136 40 131.20 88.57
2352 3136 41 127.88 100.01
2352 3136 42 41.42 106.51
2352 3136 43 208.51 114.48
2352 3136 44 192.51 123.51
2352 3136 45 110.66 124.32
2352 3136 46 64.69 126.32
2352 3136 47 71.64 126.27
2352 3136 48 137.17 126.61
2352 3136 49 80.12 103.48
2352 3136 50 16.70 133.19
2352 3136 51 134.68 136.66
2352 3136 52 167.37 108.75
2352 3136 53 132.31 145.67
2352 3136 54 23.32 147.84
2352 3136 55 201.68 157.68
2352 3136 56 41.05 150.94
2352 3136 57 96.53 158.51
2352 3136 58 44.39 155.23
2352 3136 59 47.47 160.52
2352 3136 60 6.30 163.69
2352 3136 61 106.28 165.29
2352 3136 62 84.06 167.99
2352 3136 63 66.52 177.54
2352 3136 64 46.90 183.58
2352 3136 65 108.15 193.14
2352 3136 66 190.50 196.99
2352 3136 67 78.45 203.51
2352 3136 68 213.56 212.20
2352 3136 69 65.49 215.53
2352 3136 70 28.62 219.83
2352 3136 71 93.59 217.06
2352 3136 72 145.28 222.55
2352 3136 73 197.52 206.02
2464 3136 1 170.29 1.65
2464 3136 2 32.31 1.67
2464 3136 3 93.98 2.51
2464 3136 4 147.71 6.65
2464 3136 5 20.98 5.98
2464 3136 6 109.30 11.71
2464 3136 7 201.32 11.33
2464 3136 8 154.30 14.30
2464 3136 9 102.76 15.00
2464 3136 10 210.57 22.00
2464 3136 11 196.47 17.98
2464 3136 12 216.87 13.47
2464 3136 13 72.00 20.45
2464 3136 14 108.56 21.50
2464 3136 15 217.68 27.32
2464 3136 16 26.71 29.22
2464 3136 17 50.24 29.63
2464 3136 18 87.63 30.34
2464 3136 19 128.24 19.90
2464 3136 20 61.19 34.60
2464 3136 21 207.30 31.34
2464 3136 22 136.49 35.52
2464 3136 23 22.96 42.65
2464 3136 24 153.12 39.01
2464 3136 25 46.04 44.19
2464 3136 26 143.46 53.53
2464 3136 27 24.22 52.22
2464 3136 28 131.81 55.40
2464 3136 29 39.98 53.84
2464 3136 30 5.32 57.03
2464 3136 31 106.76 59.42
2464 3136 32 13.01 56.71
2464 3136 33 21.48 63.50
2464 3136 34 202.32 69.35
2464 3136 35 6.52 67.17
2464 3136 36 147.68 77.36
2464 3136 37 64.51 76.01
2464 3136 38 97.38 78.70
2464 3136 39 45.23 83.60
2464 3136 40 58.48 89.43
2464 3136 41 40.12 91.37
2464 3136 42 193.30 91.98
2464 3136 43 19.20 88.57
2464 3136 44 15.88 100.01
2464 3136 45 218.56 103.65
2464 3136 46 199.90 105.93
2464 3136 47 96.51 114.48
2464 3136 48 80.51 123.51
2464 3136 49 25.17 126.61
2464 3136 50 131.17 117.87
2464 3136 51 22.68 136.66
2464 3136 52 55.37 108.75
2464 3136 53 174.60 134.97
2464 3136 54 161.65 144.76
2464 3136 55 20.31 145.67
2464 3136 56 137.01 151.76
2464 3136 57 152.69 140.53
2464 3136 58 89.68 157.68
2464 3136 59 168.35 174.31
2464 3136 60 208.50 180.55
2464 3136 61 175.33 181.65
2464 3136 62 78.50 196.99
2464 3136 63 153.02 191.86
2464 3136 64 101.56 212.20
2464 3136 65 185.51 210.53
2464 3136 66 33.28 222.55
2464 3136 67 85.52 206.02
2576 3136 1 58.29 1.65
2576 3136 2 35.71 6.65
2576 3136 3 89.32 11.33
2576 3136 4 143.68 13.70
2576 3136 5 42.30 14.30
2576 3136 6 192.68 16.71
2576 3136 7 98.57 22.00
2576 3136 8 84.47 17.98
2576 3136 9 191.34 21.30
2576 3136 10 162.70 22.68
2576 3136 11 104.87 13.47
2576 3136 12 105.68 27.32
2576 3136 13 125.96 27.16
2576 3136 14 16.24 19.90
2576 3136 15 95.30 31.34
2576 3136 16 163.21 36.17
2576 3136 17 177.09 31.16
2576 3136 18 24.49 35.52
2576 3136 19 41.12 39.01
2576 3136 20 31.46 53.53
2576 3136 21 19.81 55.40
2576 3136 22 116.30 55.67
2576 3136 23 123.26 57.15
2576 3136 24 90.32 69.35
2576 3136 25 174.41 76.38
2576 3136 26 35.68 77.36
2576 3136 27 185.50 84.09
2576 3136 28 81.30 91.98
2576 3136 29 192.77 96.37
2576 3136 30 198.92 71.78
2576 3136 31 201.16 98.98
2576 3136 32 106.56 103.65
2576 3136 33 87.90 105.93
2576 3136 34 208.98 116.24
2576 3136 35 218.12 45.00
2576 3136 36 19.17 117.87
2576 3136 37 209.25 127.05
2576 3136 38 126.02 125.61
2576 3136 39 167.33 135.33
2576 3136 40 62.60 134.97
2576 3136 41 204.01 139.81
2576 3136 42 49.65 144.76
2576 3136 43 137.89 153.00
2576 3136 44 25.01 151.76
2576 3136 45 40.69 140.53
2576 3136 46 199.30 155.66
2576 3136 47 170.17 154.16
2576 3136 48 187.31 169.69
2576 3136 49 56.35 174.31
2576 3136 50 96.50 180.55
2576 3136 51 63.33 181.65
2576 3136 52 177.33 184.32
2576 3136 53 186.00 185.00
2576 3136 54 180.46 189.50
2576 3136 55 199.90 186.54
2576 3136 56 210.10 204.15
2576 3136 57 191.34 211.71
2576 3136 58 41.02 191.86
2576 3136 59 73.51 210.53
2576 3136 60 172.43 220.55
2576 3136 61 136.97 213.11
2688 3136 1 167.21 3.92
2688 3136 2 125.68 6.33
2688 3136 3 31.68 13.70
2688 3136 4 80.68 16.71
2688 3136 5 175.50 19.49
2688 3136 6 139.54 22.00
2688 3136 7 79.34 21.30
2688 3136 8 50.70 22.68
2688 3136 9 13.96 27.16
2688 3136 10 51.21 36.17
2688 3136 11 65.09 31.16
2688 3136 12 159.31 40.69
2688 3136 13 4.30 55.67
2688 3136 14 167.40 57.27
2688 3136 15 140.98 52.22
2688 3136 16 11.26 57.15
2688 3136 17 195.98 63.46
2688 3136 18 140.01 70.75
2688 3136 19 62.41 76.38
2688 3136 20 139.26 74.04
2688 3136 21 203.65 77.04
2688 3136 22 73.50 84.09
2688 3136 23 151.51 91.48
2688 3136 24 168.40 91.22
2688 3136 25 165.38 75.92
2688 3136 26 80.77 96.37
2688 3136 27 86.92 71.78
2688 3136 28 89.16 98.98
2688 3136 29 179.94 97.60
2688 3136 30 181.52 108.42
2688 3136 31 211.19 109.16
2688 3136 32 96.98 116.24
2688 3136 33 106.12 45.00
2688 3136 34 97.25 127.05
2688 3136 35 161.80 131.61
2688 3136 36 219.31 130.99
2688 3136 37 14.02 125.61
2688 3136 38 55.33 135.33
2688 3136 39 92.01 139.81
2688 3136 40 25.89 153.00
2688 3136 41 87.30 155.66
2688 3136 42 58.17 154.16
2688 3136 43 75.31 169.69
2688 3136 44 117.51 172.49
2688 3136 45 172.45 169.58
2688 3136 46 160.39 175.04
2688 3136 47 152.03 181.67
2688 3136 48 65.33 184.32
2688 3136 49 74.00 185.00
2688 3136 50 68.46 189.50
2688 3136 51 188.50 196.51
2688 3136 52 87.90 186.54
2688 3136 53 139.33 204.31
2688 3136 54 98.10 204.15
2688 3136 55 79.34 211.71
2688 3136 56 166.56 209.81
2688 3136 57 221.72 214.26
2688 3136 58 60.43 220.55
2688 3136 59 147.00 211.75
2688 3136 60 24.97 213.11
2688 3136 61 127.34 223.32
2800 3136 1 55.21 3.92
2800 3136 2 13.68 6.33
2800 3136 3 199.97 12.23
2800 3136 4 63.50 19.49
2800 3136 5 27.54 22.00
2800 3136 6 171.46 13.51
2800 3136 7 159.04 42.00
2800 3136 8 47.31 40.69
2800 3136 9 213.68 40.34
2800 3136 10 135.56 44.69
2800 3136 11 115.00 57.00
2800 3136 12 140.85 53.87
2800 3136 13 55.40 57.27
2800 3136 14 28.98 52.22
2800 3136 15 160.24 62.54
2800 3136 16 83.98 63.46
2800 3136 17 127.65 72.27
2800 3136 18 28.01 70.75
2800 3136 19 27.26 74.04
2800 3136 20 91.65 77.04
2800 3136 21 39.51 91.48
2800 3136 22 56.40 91.22
2800 3136 23 53.38 75.92
2800 3136 24 206.29 95.67
2800 3136 25 199.86 91.48
2800 3136 26 207.49 99.50
2800 3136 27 67.94 97.60
2800 3136 28 199.50 103.48
2800 3136 29 69.52 108.42
2800 3136 30 213.69 111.69
2800 3136 31 99.19 109.16
2800 3136 32 201.81 108.77
2800 3136 33 182.66 123.69
2800 3136 34 165.30 129.31
2800 3136 35 152.32 131.32
2800 3136 36 49.80 131.61
2800 3136 37 107.31 130.99
2800 3136 38 160.50 143.47
2800 3136 39 189.74 145.63
2800 3136 40 124.52 150.55
2800 3136 41 162.23 152.31
2800 3136 42 131.15 125.74
